SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,PREDICT
101408,0,0,180000.0,746271.0,29727.0,603000.0,0.004849,-15926,-2729,-7843.0,-3255,,2.0,2,2,15,0,0,0,0,0,0,0.8371854199735901,0.08095208164794525,0.6212263380626669,0.2106,0.1162,0.9856,0.8028,0.0689,0.2264,0.1952,0.3333,0.375,0.1222,0.179,0.2247,0.0,0.0035,0.1964,0.0,0.9851,0.804,0.0409,0.2417,0.2069,0.3333,0.375,0.0,0.191,0.2248,0.0,0.0,0.2165,0.1162,0.9851,0.8054,0.0693,0.24,0.2069,0.3333,0.375,0.1773,0.1821,0.2322,0.0,0.0,0.1902,2.0,0.0,2.0,0.0,-1771.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,6,4,4,1,1,2,0,1,0,1,0,0,-1585.0,0.0,0.0,495000.0,0.041991070667335206
101416,0,0,67500.0,797557.5,26487.0,688500.0,0.019101,-22079,365243,-4846.0,-3975,,2.0,2,2,15,0,0,0,0,0,0,,0.6116834442283942,0.7366226976503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,4,1,1,1,0,0,0,1,0,0,-1339.0,0.0,0.0,315000.0,0.034826607223006345
101417,0,2,103500.0,286704.0,20520.0,247500.0,0.010966,-17076,-1124,-17013.0,-630,,3.0,2,2,17,0,0,0,0,0,0,,0.4490474905798633,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1640.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,6,4,4,3,1,0,0,1,0,1,0,0,-499.0,0.0,0.0,135000.0,0.036566704722629864
101422,0,1,225000.0,948582.0,33736.5,679500.0,0.020713,-8953,-462,-707.0,-1414,22.0,3.0,3,3,6,0,0,0,0,1,1,0.12705334213363625,0.07408215982783402,0.6706517530862718,0.0928,0.09,0.9831,0.7688,0.0127,0.0,0.2069,0.1667,0.2083,0.0,0.0748,0.0889,0.0039,0.0045,0.0945,0.0934,0.9831,0.7779,0.0128,0.0,0.2069,0.1667,0.2083,0.0,0.0817,0.0926,0.0039,0.0048,0.0937,0.09,0.9831,0.7719,0.0128,0.0,0.2069,0.1667,0.2083,0.0,0.0761,0.0905,0.0039,0.0046,0.0778,9.0,0.0,9.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,4,4,1,1,4,0,1,0,1,0,0,-492.0,0.0,0.0,1800000.0,0.06848284105797167
101462,0,0,81000.0,227520.0,18103.5,180000.0,0.01885,-10022,-1201,-4564.0,-2308,,2.0,2,2,9,0,0,0,0,0,0,0.11618598615021332,0.7409263037438747,0.524496446363472,0.0186,,0.9836,,,,0.069,0.0417,,0.031,,0.01,,0.0266,0.0189,,0.9836,,,,0.069,0.0417,,0.0317,,0.0104,,0.0282,0.0187,,0.9836,,,,0.069,0.0417,,0.0315,,0.0102,,0.0272,0.0136,0.0,0.0,0.0,0.0,-2170.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,6,4,4,1,1,2,0,1,1,1,1,0,-635.0,0.0,0.0,112500.0,0.11266921686589769
101495,1,0,81000.0,450000.0,27193.5,450000.0,0.02461,-15138,-717,-8515.0,-4203,,2.0,2,2,11,0,0,0,0,0,0,,0.7653061582110295,0.3740208032583212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,1.0,-569.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,6,4,4,1,1,2,0,1,0,1,0,0,-1319.0,0.0,0.0,274500.0,0.14775801497792934
101501,0,2,112500.0,325377.0,38745.0,301500.0,0.025164,-12598,-4820,-6691.0,-720,,4.0,2,2,13,0,0,0,0,0,0,0.4792154329760153,0.3006391609173642,0.3979463219016906,0.1247,0.0727,0.9826,0.762,0.0177,0.0,0.2759,0.1667,0.2083,0.039,0.1,0.1041,0.0077,0.018000000000000002,0.1271,0.0755,0.9826,0.7713,0.0179,0.0,0.2759,0.1667,0.2083,0.0399,0.1093,0.1085,0.0078,0.0191,0.126,0.0727,0.9826,0.7652,0.0179,0.0,0.2759,0.1667,0.2083,0.0397,0.1018,0.106,0.0078,0.0184,0.0955,9.0,1.0,9.0,1.0,-1488.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,1,4,4,1,1,5,0,1,1,1,0,0,-578.0,0.0,0.0,19201.5,0.05486709854741497
101523,0,0,135000.0,505642.5,25947.0,436500.0,0.00496,-17277,-2162,-7392.0,-820,,2.0,2,2,12,0,0,0,0,1,1,0.6490489053468979,0.7583590412910013,,0.1098,,0.9757,0.6736,,0.0,0.2241,0.1667,0.2083,0.0904,,,,,0.1155,,0.9762,0.6864,,0.0,0.2069,0.1667,0.2083,0.0697,,,,,0.1145,,0.9757,0.6779999999999999,,0.0,0.2069,0.1667,0.2083,0.0859,,,,,0.086,0.0,0.0,0.0,0.0,-916.0,,,,,,,0,0,1,6,4,4,1,1,5,0,1,0,1,1,0,,,,,0.06367100598074354
101532,0,1,225000.0,152820.0,16587.0,135000.0,0.030755,-14814,-630,-9081.0,-3649,9.0,3.0,2,2,11,0,0,0,0,1,1,,0.2485785372554967,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1101.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,6,4,1,1,1,0,0,1,0,1,0,0,-2686.0,0.0,0.0,35532.0,0.05611734331699106
101534,0,0,108000.0,431280.0,18270.0,360000.0,0.007120000000000001,-21780,-1179,-7233.0,-4217,,1.0,2,2,17,0,0,0,0,0,0,0.6444343153734804,0.6863023931962224,0.501075160239048,,,0.9727,,,0.0,0.069,0.0833,,0.0263,,,,,,,0.9727,,,0.0,0.069,0.0833,,0.0269,,,,,,,0.9727,,,0.0,0.069,0.0833,,0.0267,,,,,0.013000000000000001,11.0,0.0,11.0,0.0,-1738.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,6,4,4,4,1,0,0,1,1,1,0,0,-1642.0,0.0,0.0,72414.0,0.039644267576817604
101537,0,0,90000.0,545040.0,26509.5,450000.0,0.015221,-14012,-1270,-7585.0,-4672,,1.0,2,2,16,0,0,0,0,0,0,0.2842765280915033,0.4707655069212561,0.4294236843421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-222.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,4,4,3,5,3,0,1,1,1,0,0,-374.0,0.0,0.0,83385.0,0.11655817829149598
101559,1,0,292500.0,835380.0,45445.5,675000.0,0.04622,-9900,-91,-4759.0,-1546,,2.0,1,1,19,0,0,0,0,0,0,0.12195306286994093,0.2953010065129613,,0.1021,0.0859,0.9762,0.6736,0.0407,0.0,0.2069,0.1667,0.2083,0.0,0.0824,0.091,0.0039,0.0038,0.10400000000000001,0.0892,0.9762,0.6864,0.0411,0.0,0.2069,0.1667,0.2083,0.0,0.09,0.0949,0.0039,0.004,0.1031,0.0859,0.9762,0.6779999999999999,0.040999999999999995,0.0,0.2069,0.1667,0.2083,0.0,0.0838,0.0927,0.0039,0.0039,0.0947,5.0,0.0,5.0,0.0,-140.0,,,,,,,1,0,1,5,0,4,1,1,1,0,1,0,1,1,0,,,,,0.13777573304627871
101563,0,2,112500.0,495000.0,21100.5,495000.0,0.014519999999999996,-14620,-7536,-4950.0,-5426,17.0,4.0,2,2,13,0,0,0,0,1,1,0.3572700218265831,0.6640611604570156,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-261.0,0.0,0.0,0.0,0.0,3.0,1.0,1,1,1,6,4,4,1,1,4,0,1,0,1,0,0,-129.0,0.0,0.0,135000.0,0.06584841123450694
101579,0,0,144000.0,323194.5,26041.5,279000.0,0.007273999999999998,-18198,-1276,-1025.0,-1738,,2.0,2,2,12,0,0,0,0,0,0,,0.3738080936005313,0.3031463744186309,0.0619,0.0637,0.9747,0.6532,0.0062,0.0,0.1034,0.1667,0.2083,0.0224,0.0403,0.0398,0.0463,0.0693,0.063,0.0661,0.9747,0.6668,0.0062,0.0,0.1034,0.1667,0.2083,0.0229,0.0441,0.0414,0.0467,0.0734,0.0625,0.0637,0.9747,0.6578,0.0062,0.0,0.1034,0.1667,0.2083,0.0228,0.040999999999999995,0.0405,0.0466,0.0708,0.035,0.0,0.0,0.0,0.0,-540.0,0.0,0.0,0.0,0.0,2.0,6.0,0,0,1,6,0,4,1,1,0,0,1,0,1,0,0,-869.0,0.0,0.0,113671.98,0.05315845286320475
101583,0,0,337500.0,776583.0,73732.5,747000.0,0.01885,-22983,365243,-58.0,-3015,,2.0,2,2,10,0,0,0,0,0,0,,0.6752398648648494,0.5744466170995097,0.1124,,0.9995,,,0.04,0.0345,0.375,,0.0123,,0.0948,,0.0219,0.1145,,0.9995,,,0.0403,0.0345,0.375,,0.0126,,0.0988,,0.0232,0.1135,,0.9995,,,0.04,0.0345,0.375,,0.0125,,0.0965,,0.0224,0.1016,1.0,0.0,1.0,0.0,-2508.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0,1,6,1,1,1,1,4,0,0,0,1,1,0,-94.0,0.0,0.0,135000.0,0.05187494380048049
101637,0,0,166500.0,745119.0,29547.0,666000.0,0.01885,-22891,365243,-6120.0,-4263,,1.0,2,2,15,0,0,0,0,0,0,,0.6163632772536635,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,4,4,1,6,0,0,0,1,0,0,-491.0,0.0,0.0,382500.0,0.05150418310199314
101673,0,0,112500.0,252000.0,13324.5,252000.0,0.026392,-16970,-9516,-2200.0,-519,,1.0,2,2,16,0,0,0,0,0,0,0.6128740921938612,0.6709382097231565,0.3910549766342248,0.1485,,0.9866,,,0.06,0.0345,0.3958,,0.1305,,0.0377,,0.1187,0.1261,,0.9866,,,0.0403,0.0345,0.3333,,0.1334,,0.0283,,0.1401,0.1499,,0.9866,,,0.06,0.0345,0.3958,,0.1327,,0.0406,,0.1351,0.0548,7.0,0.0,7.0,0.0,-598.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0,1,6,4,4,3,1,4,0,1,0,1,0,0,-2426.0,0.0,0.0,21113.91,0.05748107886281976
101708,0,1,189000.0,270000.0,13131.0,270000.0,0.006629,-14849,-1281,-948.0,-4459,,2.0,2,2,7,0,0,0,0,0,0,0.3634128743098045,0.6667000403244485,0.7001838506835805,0.0124,0.0,0.9831,0.7688,0.0221,0.0,0.0948,0.0417,0.0417,0.0367,0.0101,0.0136,0.0,0.0066,0.0126,0.0,0.9831,0.7779,0.016,0.0,0.1034,0.0417,0.0417,0.0351,0.011000000000000001,0.0102,0.0,0.0047,0.0125,0.0,0.9831,0.7719,0.0243,0.0,0.1034,0.0417,0.0417,0.0365,0.0103,0.015,0.0,0.0073,0.0087,1.0,1.0,1.0,0.0,-1215.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,6,4,2,3,1,0,0,1,0,1,0,0,-936.0,0.0,0.0,17617.5,0.08267631931043014
101709,0,0,144000.0,753840.0,29340.0,540000.0,0.035792000000000004,-14639,-2547,-411.0,-4718,21.0,2.0,2,2,12,0,0,0,0,0,0,0.17225281112744512,0.5627571527429174,0.15286622915504153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-138.0,0.0,0.0,0.0,1.0,2.0,0.0,1,1,0,6,2,1,1,3,6,0,1,0,1,0,0,-2762.0,0.0,0.0,180000.0,0.07433313708763545
101717,0,0,202500.0,1133748.0,30037.5,990000.0,0.004849,-19971,-405,-9669.0,-3506,,2.0,2,2,17,0,0,0,0,0,0,,0.4961696646544467,0.7662336700704004,0.5258,0.3524,0.9871,,,0.6,0.4828,0.3333,,0.2754,,0.5581,,0.106,0.5357,0.3657,0.9871,,,0.6042,0.4828,0.3333,,0.2817,,0.5814,,0.1123,0.5309,0.3524,0.9871,,,0.6,0.4828,0.3333,,0.2802,,0.5681,,0.1083,0.4396,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,4,4,1,1,1,0,1,0,1,0,0,-996.0,0.0,0.0,1125000.0,0.021739772415195754
101884,0,0,292500.0,1224198.0,35923.5,958500.0,0.072508,-19898,-4487,-10080.0,-2765,,2.0,1,1,15,0,1,1,0,0,0,,0.6779242593898727,,0.0866,0.0389,0.9781,0.7008,0.0,0.08,0.0345,0.4583,0.5,0.0,0.0706,0.0721,0.0,0.0,0.0882,0.0404,0.9782,0.7125,0.0,0.0806,0.0345,0.4583,0.5,0.0,0.0771,0.0751,0.0,0.0,0.0874,0.0389,0.9781,0.7048,0.0,0.08,0.0345,0.4583,0.5,0.0,0.0718,0.0733,0.0,0.0,0.0567,0.0,0.0,0.0,0.0,-2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,0,4,1,1,6,0,1,0,1,0,0,-2708.0,0.0,0.0,76308.57,0.03886671803908143
101885,0,0,139500.0,640080.0,29970.0,450000.0,0.010643,-19279,-809,-4283.0,-2764,,1.0,2,2,11,0,0,0,0,0,0,,0.5366625689907251,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-729.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,4,1,3,1,5,0,1,0,1,0,0,-719.0,0.0,0.0,152100.0,0.06944554594075039
101960,0,0,202500.0,1188765.0,50494.5,1093500.0,0.035792000000000004,-18445,-3392,-9006.0,-1554,,2.0,2,2,9,0,0,0,0,0,0,,0.5685273308913262,0.7700870700124128,0.1113,0.0666,0.9846,0.7756,0.0377,0.12,0.1034,0.3333,0.375,0.0588,0.0908,0.07200000000000001,0.0,0.0,0.1134,0.0623,0.9866,0.7517,0.0266,0.1208,0.1034,0.3333,0.375,0.0559,0.0992,0.0105,0.0,0.0,0.1124,0.0666,0.9866,0.7786,0.0379,0.12,0.1034,0.3333,0.375,0.0598,0.0923,0.1047,0.0,0.0,0.081,4.0,0.0,4.0,0.0,-2438.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,6,4,1,1,1,4,0,1,0,1,0,0,-609.0,0.0,0.0,270000.0,0.05072836012489709
101986,0,0,135000.0,808650.0,31333.5,675000.0,0.010556,-10878,-1912,-225.0,-3424,25.0,2.0,3,3,18,0,0,0,0,1,1,0.516449422012608,0.5538759090397447,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1858.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,6,0,4,1,1,4,0,1,0,1,0,0,-1677.0,0.0,0.0,109966.95,0.08605607480808267
102016,0,0,121500.0,675000.0,32602.5,675000.0,0.014519999999999996,-17916,-554,-1814.0,-1463,5.0,2.0,2,2,15,0,0,0,0,0,0,,0.4430823411689061,0.5370699579791587,0.2907,0.1801,0.9831,0.7688,0.4419,0.32,0.2759,0.3333,0.375,0.1733,0.4035,0.1795,0.027000000000000003,0.0266,0.2962,0.1869,0.9831,0.7779,0.446,0.3222,0.2759,0.3333,0.375,0.1773,0.4408,0.187,0.0272,0.0282,0.2935,0.1801,0.9831,0.7719,0.4447,0.32,0.2759,0.3333,0.375,0.1763,0.4104,0.1827,0.0272,0.0272,0.2416,5.0,0.0,5.0,0.0,-2143.0,1.0,0.0,0.0,0.0,0.0,7.0,0,1,1,6,4,4,1,1,0,0,1,0,1,0,0,-2302.0,0.0,0.0,66046.5,0.04579526810301975
102143,0,0,396000.0,1125171.0,48303.0,1035000.0,0.025164,-15617,-2692,-156.0,-4386,10.0,2.0,2,2,9,0,0,0,0,0,0,,0.4511475139180595,0.3723336657058204,0.2948,0.0981,0.995,0.932,0.1146,0.32,0.2759,0.375,0.4167,0.0892,0.2379,0.3223,0.7452,0.011000000000000001,0.3004,0.1018,0.995,0.9347,0.1157,0.3222,0.2759,0.375,0.4167,0.0913,0.2599,0.3358,0.7509999999999999,0.0116,0.2977,0.0981,0.995,0.9329,0.1154,0.32,0.2759,0.375,0.4167,0.0908,0.242,0.3281,0.7492,0.0112,0.3185,2.0,0.0,2.0,0.0,-394.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1,1,6,0,1,1,1,0,0,1,1,1,1,0,-128.0,0.0,0.0,8022415.5,0.03142183816903707
102157,0,0,189000.0,755190.0,38556.0,675000.0,0.001417,-16002,-1340,-859.0,-4811,14.0,2.0,2,2,7,0,0,0,1,1,0,0.5080703827503311,0.1029082366098551,0.4974688893052743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1139.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,6,4,1,1,1,1,0,1,1,1,0,1,-2187.0,0.0,0.0,84150.0,0.06931994198887462
102164,0,0,121500.0,50940.0,2974.5,45000.0,0.010556,-23792,365243,-5418.0,-4369,,1.0,3,3,18,0,0,0,0,0,0,,0.7419240747137433,0.43473324875017305,0.1948,0.1448,0.9826,0.762,0.1266,0.2,0.1724,0.3333,0.375,0.0265,0.1572,0.2005,0.0077,0.0079,0.1985,0.1503,0.9826,0.7713,0.1277,0.2014,0.1724,0.3333,0.375,0.0271,0.1717,0.2089,0.0078,0.0084,0.1967,0.1448,0.9826,0.7652,0.1274,0.2,0.1724,0.3333,0.375,0.027000000000000003,0.1599,0.2041,0.0078,0.0081,0.2269,1.0,0.0,1.0,0.0,-1585.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,1,1,2,1,4,0,0,0,1,0,0,-1283.0,0.0,0.0,490500.0,0.02185078105728908
102197,0,0,112500.0,436032.0,21208.5,360000.0,0.015221,-18396,-10584,-10562.0,-1943,9.0,2.0,2,2,16,0,0,0,0,1,1,0.5949013190411169,0.33806757558802514,0.4596904504249018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-456.0,0.0,0.0,0.0,1.0,0.0,3.0,1,1,0,6,4,4,1,2,2,0,1,1,1,0,0,-2824.0,0.0,0.0,540000.0,0.08580762018808753
102278,0,3,90000.0,319981.5,16884.0,243000.0,0.018029,-10347,-960,-2723.0,-2691,,5.0,3,3,8,0,0,0,0,0,0,,0.66409530774377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1515.0,,,,,,,0,0,1,6,4,4,1,1,1,0,1,0,1,0,0,,,,,0.20411127619828418
102379,0,0,112500.0,497520.0,32391.0,450000.0,0.018634,-16228,-2386,-8647.0,-4251,0.0,2.0,2,2,11,0,0,0,0,0,0,0.27753449946630365,0.6799643899287258,0.470456116119975,0.0732,0.0698,0.9737,0.6396,0.0043,0.0,0.1724,0.1667,0.2083,0.0258,0.057999999999999996,0.0639,0.0077,0.0082,0.0746,0.0724,0.9737,0.6537,0.0043,0.0,0.1724,0.1667,0.2083,0.0264,0.0634,0.0665,0.0078,0.0086,0.0739,0.0698,0.9737,0.6444,0.0043,0.0,0.1724,0.1667,0.2083,0.0263,0.059000000000000004,0.065,0.0078,0.0083,0.052000000000000005,4.0,0.0,3.0,0.0,-693.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,4,4,1,1,4,0,1,1,1,1,0,-957.0,0.0,0.0,87399.0,0.06787385783648854
102384,0,0,58500.0,177903.0,6997.5,148500.0,0.016612000000000002,-22645,365243,-12984.0,-4747,,1.0,2,2,9,0,0,0,0,0,0,,0.5417860787188443,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1023.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,6,1,4,4,1,6,0,0,0,1,1,0,-827.0,0.0,0.0,225000.0,0.030338303165850407
102394,0,0,90000.0,62361.0,6205.5,58500.0,0.010966,-20081,-5693,-12269.0,-3458,,2.0,2,2,17,0,0,0,0,0,0,,0.6064402653194001,0.722392890081304,0.0825,0.0412,0.9836,0.7756,0.0227,0.08,0.0345,0.4583,0.5,0.059000000000000004,0.0647,0.0722,0.0116,0.0101,0.084,0.0427,0.9836,0.7844,0.0229,0.0806,0.0345,0.4583,0.5,0.0603,0.0707,0.0753,0.0117,0.0107,0.0833,0.0412,0.9836,0.7786,0.0228,0.08,0.0345,0.4583,0.5,0.06,0.0658,0.0735,0.0116,0.0103,0.0568,1.0,0.0,1.0,0.0,-1150.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,6,2,4,1,1,6,0,1,0,1,1,0,-2841.0,0.0,0.0,90000.0,0.025145418719665805
102405,0,1,157500.0,161730.0,12829.5,135000.0,0.008625,-11089,-390,-3476.0,-3729,29.0,2.0,2,2,10,0,1,1,0,1,1,,0.3486077164584704,0.2608559142068693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,4,4,3,1,5,0,1,1,1,0,0,-2685.0,0.0,0.0,30520.8,0.07065411043355217
102407,1,0,108000.0,254700.0,16582.5,225000.0,0.00963,-8618,-1430,-2831.0,-1276,,1.0,2,2,16,0,0,0,0,0,0,0.11820617425330067,0.35363469465476605,0.17352743046491467,0.0742,0.0536,0.9945,0.9252,0.0676,0.08,0.069,0.3333,0.375,0.0312,0.0605,0.1,0.0,0.0,0.0756,0.0556,0.9945,0.9281,0.0682,0.0806,0.069,0.3333,0.375,0.0319,0.0661,0.1042,0.0,0.0,0.0749,0.0536,0.9945,0.9262,0.0681,0.08,0.069,0.3333,0.375,0.0317,0.0616,0.1018,0.0,0.0,0.1139,3.0,0.0,3.0,0.0,-1055.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0,6,0,2,3,1,5,0,1,1,1,0,0,-542.0,0.0,0.0,45000.0,0.08435494639637788
102511,0,2,270000.0,405000.0,21969.0,405000.0,0.028663,-8954,-803,-3773.0,-1422,,4.0,2,2,15,0,0,0,0,1,1,,0.5784436594758021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-627.0,,,,,,,1,0,0,6,4,4,1,5,4,0,1,0,1,0,0,,,,,0.20901607710987274
102527,0,0,48181.5,180000.0,16654.5,180000.0,0.032561,-16688,-3358,-522.0,-234,,1.0,1,1,15,0,0,0,0,0,0,,0.6767150901569496,0.8564128001975257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,4,4,4,1,1,0,1,1,1,0,0,,,,,0.16117573973938137
102585,0,2,180000.0,531706.5,32656.5,459000.0,0.01885,-13230,-2908,-356.0,-2210,,4.0,2,2,9,0,0,0,0,0,0,0.5145352996487278,0.7976821629470894,0.4543210601605785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-2394.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,0,4,1,1,1,0,1,0,1,0,0,-1400.0,0.0,0.0,85657.5,0.09847301218657811
102626,0,1,112500.0,787131.0,26145.0,679500.0,0.01885,-11419,-1076,-6119.0,-3193,,3.0,2,2,16,0,0,0,0,0,0,0.24235392034408115,0.5702484059171846,0.4776491548517548,0.1165,0.1668,0.9776,0.6940000000000001,0.0677,0.0,0.2759,0.1667,0.2083,0.1032,0.0941,0.1087,0.0039,0.1113,0.1187,0.17300000000000001,0.9777,0.706,0.0683,0.0,0.2759,0.1667,0.2083,0.1055,0.1028,0.1133,0.0039,0.1179,0.1176,0.1668,0.9776,0.6981,0.0681,0.0,0.2759,0.1667,0.2083,0.105,0.0958,0.1107,0.0039,0.1137,0.1468,1.0,0.0,1.0,0.0,-1101.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,1,6,4,4,1,1,4,0,1,0,1,0,0,-2869.0,0.0,0.0,64402.11,0.061532166406909575
